backend,profile,attack,attack_profile,topk,n,n_clean_correct,n_attack_success,n_recovered,n_defended_correct,n_retained,n_retained_nodef,n_clean_topk_correct,n_clean_degraded,recovery_pct,recovery_ci95_lo_pct,recovery_ci95_hi_pct,defended_acc_pct,retention_pct,retention_nodef_pct,retention_gain_pp,clean_topk_acc_pct,clean_degradation_pct
NPU,fgsm/eps0.05,fgsm,eps0.05,20,2200,1202,863,90,530,386,339,946,401,10.428736964078796,8.561927563041529,12.646283948727172,24.09090909090909,32.11314475873544,28.20299500831947,3.910149750415968,43.0,33.36106489184692
NPU,fgsm/eps0.05,fgsm,eps0.05,30,2200,1202,863,78,518,383,339,1029,296,9.038238702201621,7.302369880865813,11.137169707451129,23.545454545454543,31.863560732113143,28.20299500831947,3.660565723793674,46.77272727272727,24.625623960066555
NPU,fgsm/eps0.05,fgsm,eps0.05,40,2200,1202,863,44,498,357,339,1137,159,5.098493626882966,3.819679956185763,6.775289182351198,22.636363636363637,29.700499168053245,28.20299500831947,1.4975041597337757,51.68181818181819,13.227953410981696
NPU,bim/eps0.03_default,bim,eps0.03_default,10,2200,1202,841,170,514,384,361,533,793,20.214030915576693,17.638027409387572,23.060915445699106,23.363636363636363,31.94675540765391,30.033277870216306,1.913477537437604,24.227272727272727,65.97337770382696
NPU,bim/eps0.03_default,bim,eps0.03_default,20,2200,1202,841,125,590,457,361,946,401,14.863258026159334,12.618969928874352,17.427088409162035,26.81818181818182,38.01996672212978,30.033277870216306,7.986688851913474,43.0,33.36106489184692
NPU,bim/eps0.03_default,bim,eps0.03_default,30,2200,1202,841,116,606,456,361,1029,296,13.793103448275861,11.62666536561557,16.28881606901075,27.545454545454547,37.93677204658902,30.033277870216306,7.903494176372714,46.77272727272727,24.625623960066555
NPU,bim/eps0.03_default,bim,eps0.03_default,40,2200,1202,841,102,591,451,361,1137,159,12.128418549346016,10.092521452416287,14.508729243572166,26.863636363636363,37.52079866888519,30.033277870216306,7.487520798668886,51.68181818181819,13.227953410981696
NPU,pgd/eps0.005,pgd,eps0.005,10,2200,1202,192,57,536,411,1010,533,793,29.6875,23.67463379423492,36.49726022623876,24.363636363636363,34.19301164725457,84.02662229617304,-49.83361064891847,24.227272727272727,65.97337770382696
NPU,pgd/eps0.005,pgd,eps0.005,20,2200,1202,192,62,913,759,1010,946,401,32.29166666666667,26.080901782325256,39.197159671421026,41.5,63.14475873544093,84.02662229617304,-20.881863560732114,43.0,33.36106489184692
NPU,pgd/eps0.005,pgd,eps0.005,30,2200,1202,192,61,996,858,1010,1029,296,31.770833333333332,25.597786243346864,38.65904172374489,45.27272727272727,71.3810316139767,84.02662229617304,-12.645590682196342,46.77272727272727,24.625623960066555
NPU,pgd/eps0.005,pgd,eps0.005,40,2200,1202,192,69,1081,976,1010,1137,159,35.9375,29.487531058452767,42.939164801875165,49.13636363636364,81.19800332778702,84.02662229617304,-2.8286189683860243,51.68181818181819,13.227953410981696
NPU,pgd/eps0.01,pgd,eps0.01,10,2200,1202,387,111,514,396,815,533,793,28.68217054263566,24.402861561482197,33.380547369399274,23.363636363636363,32.945091514143094,67.80366056572379,-34.858569051580695,24.227272727272727,65.97337770382696
NPU,pgd/eps0.01,pgd,eps0.01,20,2200,1202,387,114,832,687,815,946,401,29.457364341085274,25.135394688700742,34.183163008330496,37.81818181818182,57.15474209650583,67.80366056572379,-10.64891846921796,43.0,33.36106489184692
NPU,pgd/eps0.01,pgd,eps0.01,30,2200,1202,387,121,917,771,815,1029,296,31.266149870801037,26.850617625899197,36.04995385881482,41.68181818181818,64.14309484193012,67.80366056572379,-3.660565723793667,46.77272727272727,24.625623960066555
NPU,pgd/eps0.01,pgd,eps0.01,40,2200,1202,387,129,994,858,815,1137,159,33.33333333333333,28.82070337032513,38.173598157454926,45.18181818181819,71.3810316139767,67.80366056572379,3.577371048252914,51.68181818181819,13.227953410981696
NPU,pgd/eps0.03,pgd,eps0.03,10,2200,1202,827,168,519,385,375,533,793,20.314389359129382,17.712379017507967,23.190917110177505,23.59090909090909,32.02995008319468,31.19800332778702,0.8319467554076567,24.227272727272727,65.97337770382696
NPU,pgd/eps0.03,pgd,eps0.03,20,2200,1202,827,121,602,463,375,946,401,14.631197097944376,12.385994549123817,17.20347232398413,27.363636363636363,38.519134775374376,31.19800332778702,7.321131447587355,43.0,33.36106489184692
NPU,pgd/eps0.03,pgd,eps0.03,30,2200,1202,827,114,595,464,375,1029,296,13.784764207980654,11.602073675325183,16.302354798164835,27.045454545454543,38.60232945091514,31.19800332778702,7.404326123128122,46.77272727272727,24.625623960066555
NPU,pgd/eps0.03,pgd,eps0.03,40,2200,1202,827,105,600,464,375,1137,159,12.696493349455865,10.598527484132823,15.139423046991283,27.27272727272727,38.60232945091514,31.19800332778702,7.404326123128122,51.68181818181819,13.227953410981696
NPU,mifgsm/eps0.03_default,mifgsm,eps0.03_default,10,2200,1202,824,164,511,377,378,533,793,19.902912621359224,17.31911849616971,22.766037891235808,23.227272727272727,31.36439267886855,31.44758735440932,-0.0831946755407671,24.227272727272727,65.97337770382696
NPU,mifgsm/eps0.03_default,mifgsm,eps0.03_default,20,2200,1202,824,109,597,446,378,946,401,13.228155339805825,11.084571460622623,15.713018803022019,27.136363636363637,37.10482529118136,31.44758735440932,5.657237936772045,43.0,33.36106489184692
NPU,mifgsm/eps0.03_default,mifgsm,eps0.03_default,30,2200,1202,824,108,619,460,378,1029,296,13.106796116504855,10.972714290213053,15.58328386209048,28.136363636363637,38.26955074875208,31.44758735440932,6.821963394342763,46.77272727272727,24.625623960066555
NPU,mifgsm/eps0.03_default,mifgsm,eps0.03_default,40,2200,1202,824,94,605,458,378,1137,159,11.407766990291263,9.413850295510944,13.759858298017097,27.500000000000004,38.10316139767055,31.44758735440932,6.655574043261229,51.68181818181819,13.227953410981696
NPU,difgsm/eps0.03_default,difgsm,eps0.03_default,10,2200,1202,782,145,504,376,420,533,793,18.542199488491047,15.974346288691695,21.417616671782778,22.90909090909091,31.281198003327788,34.94176372712147,-3.660565723793681,24.227272727272727,65.97337770382696
NPU,difgsm/eps0.03_default,difgsm,eps0.03_default,20,2200,1202,782,57,513,378,420,946,401,7.289002557544758,5.668284795494032,9.327307191491641,23.31818181818182,31.44758735440932,34.94176372712147,-3.4941763727121504,43.0,33.36106489184692
NPU,difgsm/eps0.03_default,difgsm,eps0.03_default,30,2200,1202,782,52,535,394,420,1029,296,6.649616368286446,5.106705420681623,8.616365488264913,24.31818181818182,32.77870216306156,34.94176372712147,-2.163061564059909,46.77272727272727,24.625623960066555
NPU,difgsm/eps0.03_default,difgsm,eps0.03_default,40,2200,1202,782,54,547,411,420,1137,159,6.905370843989769,5.330828519366175,8.901250820796012,24.863636363636363,34.19301164725457,34.94176372712147,-0.7487520798668967,51.68181818181819,13.227953410981696
NPU,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,10,2200,1202,825,164,513,380,377,533,793,19.87878787878788,17.297816279195768,22.7389772408206,23.31818181818182,31.61397670549085,31.36439267886855,0.24958402662229773,24.227272727272727,65.97337770382696
NPU,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,20,2200,1202,825,111,591,451,377,946,401,13.454545454545455,11.294614827628623,15.953245318387216,26.863636363636363,37.52079866888519,31.36439267886855,6.156405990016641,43.0,33.36106489184692
NPU,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,30,2200,1202,825,96,597,446,377,1029,296,11.636363636363637,9.62388557260975,14.00446512793424,27.136363636363637,37.10482529118136,31.36439267886855,5.740432612312812,46.77272727272727,24.625623960066555
NPU,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,40,2200,1202,825,89,603,451,377,1137,159,10.787878787878787,8.849786964738007,13.089459327919117,27.40909090909091,37.52079866888519,31.36439267886855,6.156405990016641,51.68181818181819,13.227953410981696
NPU,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,10,2200,1202,825,168,517,385,377,533,793,20.363636363636363,17.755961684026744,23.246034354782118,23.5,32.02995008319468,31.36439267886855,0.6655574043261261,24.227272727272727,65.97337770382696
NPU,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,20,2200,1202,825,101,585,434,377,946,401,12.242424242424242,10.179078169310465,14.655775679724137,26.590909090909093,36.10648918469218,31.36439267886855,4.742096505823628,43.0,33.36106489184692
NPU,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,30,2200,1202,825,96,584,446,377,1029,296,11.636363636363637,9.62388557260975,14.00446512793424,26.545454545454543,37.10482529118136,31.36439267886855,5.740432612312812,46.77272727272727,24.625623960066555
NPU,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,40,2200,1202,825,80,581,439,377,1137,159,9.696969696969697,7.8605254356993655,11.90701518967465,26.40909090909091,36.52246256239601,31.36439267886855,5.158069883527457,51.68181818181819,13.227953410981696
NPU,rfgsm/eps0.03_default,rfgsm,eps0.03_default,10,2200,1202,841,177,524,389,361,533,793,21.046373365041617,18.426078291123904,23.929979933281714,23.81818181818182,32.36272878535774,30.033277870216306,2.3294509151414324,24.227272727272727,65.97337770382696
NPU,rfgsm/eps0.03_default,rfgsm,eps0.03_default,20,2200,1202,841,111,588,443,361,946,401,13.198573127229487,11.07736866939177,15.65445893000674,26.727272727272727,36.85524126455907,30.033277870216306,6.821963394342763,43.0,33.36106489184692
NPU,rfgsm/eps0.03_default,rfgsm,eps0.03_default,30,2200,1202,841,113,596,456,361,1029,296,13.436385255648037,11.296909934691469,15.908379198798167,27.090909090909093,37.93677204658902,30.033277870216306,7.903494176372714,46.77272727272727,24.625623960066555
NPU,rfgsm/eps0.03_default,rfgsm,eps0.03_default,40,2200,1202,841,97,587,448,361,1137,159,11.533888228299643,9.547713140746037,13.86988372001461,26.681818181818183,37.2712146422629,30.033277870216306,7.2379367720465915,51.68181818181819,13.227953410981696
NPU,tpgd/eps0.03_default,tpgd,eps0.03_default,10,2200,1202,519,98,549,405,683,533,793,18.88246628131021,15.748590185498996,22.47361707574418,24.954545454545453,33.693843594009984,56.82196339434277,-23.128119800332783,24.227272727272727,65.97337770382696
NPU,tpgd/eps0.03_default,tpgd,eps0.03_default,20,2200,1202,519,66,773,625,683,946,401,12.716763005780345,10.121814589669304,15.859591633553944,35.13636363636364,51.99667221297837,56.82196339434277,-4.825291181364399,43.0,33.36106489184692
NPU,tpgd/eps0.03_default,tpgd,eps0.03_default,30,2200,1202,519,69,798,662,683,1029,296,13.294797687861271,10.641743452133282,16.48723786840433,36.27272727272727,55.074875207986686,56.82196339434277,-1.7470881863560805,46.77272727272727,24.625623960066555
NPU,tpgd/eps0.03_default,tpgd,eps0.03_default,40,2200,1202,519,58,814,696,683,1137,159,11.175337186897881,8.744929892186635,14.176276071531635,37.0,57.90349417637272,56.82196339434277,1.081530782029951,51.68181818181819,13.227953410981696
NPU,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,10,2200,1202,787,171,525,388,415,533,793,21.72808132147395,18.987883159353007,24.742947388761806,23.863636363636363,32.27953410981697,34.52579034941764,-2.246256239600669,24.227272727272727,65.97337770382696
NPU,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,20,2200,1202,787,236,697,552,415,946,401,29.987293519695047,26.889517352660164,33.27949752971324,31.681818181818183,45.92346089850249,34.52579034941764,11.39767054908485,43.0,33.36106489184692
NPU,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,30,2200,1202,787,268,721,592,415,1029,296,34.05336721728081,30.827080527391054,37.43457895030966,32.77272727272727,49.25124792013311,34.52579034941764,14.72545757071547,46.77272727272727,24.625623960066555
NPU,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,40,2200,1202,787,316,757,651,415,1137,159,40.15247776365947,36.783406302697486,43.61722006799419,34.409090909090914,54.15973377703827,34.52579034941764,19.63394342762063,51.68181818181819,13.227953410981696
NPU,deepfool/package_default,deepfool,package_default,10,2200,1202,625,187,530,399,577,533,793,29.92,26.46155430257971,33.623783563108574,24.09090909090909,33.19467554076539,48.00332778702163,-14.808652246256244,24.227272727272727,65.97337770382696
NPU,deepfool/package_default,deepfool,package_default,20,2200,1202,625,230,698,558,577,946,401,36.8,33.11041412815363,40.6508637516813,31.727272727272727,46.422628951747086,48.00332778702163,-1.5806988352745464,43.0,33.36106489184692
NPU,deepfool/package_default,deepfool,package_default,30,2200,1202,625,272,751,626,577,1029,296,43.519999999999996,39.6843349409742,47.43483783639931,34.13636363636364,52.079866888519135,48.00332778702163,4.076539101497502,46.77272727272727,24.625623960066555
NPU,deepfool/package_default,deepfool,package_default,40,2200,1202,625,310,797,689,577,1137,159,49.6,45.69455990215451,53.510327306325344,36.22727272727273,57.32113144758736,48.00332778702163,9.31780366056573,51.68181818181819,13.227953410981696
NPU,fab/eps0.005,fab,eps0.005,10,2200,1202,95,36,533,407,1107,533,793,37.89473684210527,28.789651358466834,47.940794121978655,24.227272727272727,33.86023294509151,92.09650582362728,-58.23627287853577,24.227272727272727,65.97337770382696
NPU,fab/eps0.005,fab,eps0.005,20,2200,1202,95,41,946,798,1107,946,401,43.15789473684211,33.6556700478959,53.19197304974721,43.0,66.38935108153078,92.09650582362728,-25.707154742096506,43.0,33.36106489184692
NPU,fab/eps0.005,fab,eps0.005,30,2200,1202,95,43,1021,888,1107,1029,296,45.26315789473684,35.63260915726527,55.26191298725689,46.409090909090914,73.87687188019967,92.09650582362728,-18.21963394342761,46.77272727272727,24.625623960066555
NPU,fab/eps0.005,fab,eps0.005,40,2200,1202,95,53,1119,1017,1107,1137,159,55.78947368421052,45.77091595596532,65.35800142295204,50.86363636363637,84.6089850249584,92.09650582362728,-7.487520798668882,51.68181818181819,13.227953410981696
NPU,fab/eps0.01,fab,eps0.01,10,2200,1202,208,78,535,405,994,533,793,37.5,31.20336227049124,44.24999533254802,24.31818181818182,33.693843594009984,82.6955074875208,-49.001663893510816,24.227272727272727,65.97337770382696
NPU,fab/eps0.01,fab,eps0.01,20,2200,1202,208,94,927,778,994,946,401,45.19230769230769,38.57693958718076,51.98204410629589,42.13636363636364,64.72545757071548,82.6955074875208,-17.970049916805323,43.0,33.36106489184692
NPU,fab/eps0.01,fab,eps0.01,30,2200,1202,208,105,996,862,994,1029,296,50.480769230769226,43.73917291885373,57.20492871179859,45.27272727272727,71.71381031613977,82.6955074875208,-10.981697171381029,46.77272727272727,24.625623960066555
NPU,fab/eps0.01,fab,eps0.01,40,2200,1202,208,128,1092,984,994,1137,159,61.53846153846154,54.774434134588205,67.88400500106788,49.63636363636363,81.86356073211314,82.6955074875208,-0.8319467554076567,51.68181818181819,13.227953410981696
NPU,fab/eps0.03,fab,eps0.03,10,2200,1202,464,135,528,402,738,533,793,29.094827586206897,25.147115772524554,33.38585778091746,24.0,33.44425956738768,61.39767054908486,-27.953410981697175,24.227272727272727,65.97337770382696
NPU,fab/eps0.03,fab,eps0.03,20,2200,1202,464,179,791,650,738,946,401,38.577586206896555,34.25937661081787,43.08338213487726,35.95454545454545,54.0765391014975,61.39767054908486,-7.321131447587355,43.0,33.36106489184692
NPU,fab/eps0.03,fab,eps0.03,30,2200,1202,464,225,860,720,738,1029,296,48.491379310344826,43.97499456371092,53.032539610248804,39.09090909090909,59.900166389351085,61.39767054908486,-1.4975041597337722,46.77272727272727,24.625623960066555
NPU,fab/eps0.03,fab,eps0.03,40,2200,1202,464,265,911,801,738,1137,159,57.11206896551724,52.5685401660356,61.53879872815422,41.40909090909091,66.63893510815308,61.39767054908486,5.24126455906822,51.68181818181819,13.227953410981696
NPU,square/eps0.03_default,square,eps0.03_default,10,2200,1202,681,149,515,395,521,533,793,21.879588839941263,18.936873012639328,25.13778600340175,23.40909090909091,32.86189683860233,43.34442595673877,-10.48252911813644,24.227272727272727,65.97337770382696
NPU,square/eps0.03_default,square,eps0.03_default,20,2200,1202,681,159,643,531,521,946,401,23.348017621145374,20.325539788582343,26.669502568657627,29.22727272727273,44.176372712146424,43.34442595673877,0.8319467554076567,43.0,33.36106489184692
NPU,square/eps0.03_default,square,eps0.03_default,30,2200,1202,681,182,685,565,521,1029,296,26.725403817914835,23.539030186638342,30.172893855359106,31.136363636363633,47.00499168053245,43.34442595673877,3.660565723793681,46.77272727272727,24.625623960066555
NPU,square/eps0.03_default,square,eps0.03_default,40,2200,1202,681,200,701,597,521,1137,159,29.368575624082233,26.071189559713087,32.897424496442376,31.863636363636367,49.66722129783694,43.34442595673877,6.322795341098171,51.68181818181819,13.227953410981696
NPU,apgd/eps0.03_default,apgd,eps0.03_default,10,2200,1202,843,170,515,390,359,533,793,20.166073546856463,17.595564254397814,23.0072592252234,23.40909090909091,32.4459234608985,29.866888519134775,2.579034941763723,24.227272727272727,65.97337770382696
NPU,apgd/eps0.03_default,apgd,eps0.03_default,20,2200,1202,843,106,589,452,359,946,401,12.574139976275209,10.50434316052994,14.983493053468056,26.77272727272727,37.60399334442596,29.866888519134775,7.737104825291183,43.0,33.36106489184692
NPU,apgd/eps0.03_default,apgd,eps0.03_default,30,2200,1202,843,117,612,464,359,1029,296,13.87900355871886,11.70853765634147,16.377186993935513,27.81818181818182,38.60232945091514,29.866888519134775,8.735440931780367,46.77272727272727,24.625623960066555
NPU,apgd/eps0.03_default,apgd,eps0.03_default,40,2200,1202,843,101,589,455,359,1137,159,11.981020166073547,9.959491790283998,14.347486043587176,26.77272727272727,37.85357737104825,29.866888519134775,7.9866888519134775,51.68181818181819,13.227953410981696
NPU,apgdt/eps0.03_default,apgdt,eps0.03_default,10,2200,1202,852,164,516,389,350,533,793,19.248826291079812,16.74184374301919,22.031873262557543,23.454545454545457,32.36272878535774,29.11813643926789,3.244592346089849,24.227272727272727,65.97337770382696
NPU,apgdt/eps0.03_default,apgdt,eps0.03_default,20,2200,1202,852,127,605,463,350,946,401,14.906103286384976,12.672323521793928,17.454933671593253,27.500000000000004,38.519134775374376,29.11813643926789,9.400998336106486,43.0,33.36106489184692
NPU,apgdt/eps0.03_default,apgdt,eps0.03_default,30,2200,1202,852,128,613,465,350,1029,296,15.023474178403756,12.781495742525156,17.57944955389418,27.863636363636363,38.6855241264559,29.11813643926789,9.567387687188013,46.77272727272727,24.625623960066555
NPU,apgdt/eps0.03_default,apgdt,eps0.03_default,40,2200,1202,852,145,634,486,350,1137,159,17.018779342723008,14.6447177695118,19.688925278454082,28.81818181818182,40.432612312811976,29.11813643926789,11.314475873544087,51.68181818181819,13.227953410981696
NPU,autoattack/eps0.03_standard,autoattack,eps0.03_standard,10,2200,1202,869,174,518,391,333,533,793,20.02301495972382,17.49685178388062,22.813050952194285,23.545454545454543,32.529118136439266,27.703826955074874,4.825291181364392,24.227272727272727,65.97337770382696
NPU,autoattack/eps0.03_standard,autoattack,eps0.03_standard,20,2200,1202,869,119,582,441,333,946,401,13.693901035673187,11.567378878018523,16.140008120951272,26.454545454545453,36.688851913477535,27.703826955074874,8.985024958402661,43.0,33.36106489184692
NPU,autoattack/eps0.03_standard,autoattack,eps0.03_standard,30,2200,1202,869,123,586,446,333,1029,296,14.154200230149597,11.99404458849377,16.629889009538218,26.636363636363637,37.10482529118136,27.703826955074874,9.40099833610649,46.77272727272727,24.625623960066555
NPU,autoattack/eps0.03_standard,autoattack,eps0.03_standard,40,2200,1202,869,110,582,435,333,1137,159,12.658227848101266,10.610564636538308,15.03459251454157,26.454545454545453,36.18968386023295,27.703826955074874,8.485856905158073,51.68181818181819,13.227953410981696
NPU,ead/package_default,ead,package_default,10,2200,1202,532,155,527,402,670,533,793,29.135338345864664,25.43465686274553,33.13518915144971,23.954545454545453,33.44425956738768,55.74043261231281,-22.296173044925126,24.227272727272727,65.97337770382696
NPU,ead/package_default,ead,package_default,20,2200,1202,532,234,782,638,670,946,401,43.984962406015036,39.82503020401134,48.23114161990079,35.54545454545455,53.07820299500832,55.74043261231281,-2.66222961730449,43.0,33.36106489184692
NPU,ead/package_default,ead,package_default,30,2200,1202,532,275,862,729,670,1029,296,51.691729323308266,47.44842651546652,55.910775159058176,39.18181818181819,60.648918469217975,55.74043261231281,4.908485856905166,46.77272727272727,24.625623960066555
NPU,ead/package_default,ead,package_default,40,2200,1202,532,333,921,819,670,1137,159,62.59398496240601,58.40561624049655,66.6017740031874,41.86363636363637,68.13643926788686,55.74043261231281,12.396006655574048,51.68181818181819,13.227953410981696
